prompt	ground_truth	candidate	predict	exact_match
add the numbers D 4 C 2 B 5 A 0 and D 5 C 3 B 6 A 2	9612	"
This first number goes until position D, whereas the second goes until position D. Both numbers have equal length, so we sum digits in positions A, B, C, D.
We sum the digits in position A, which are A 0 and A 2. That is 0 + 2, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and A 2.
This carry 0 is summed with digits in position B, which are B 5 and B 6. That is 0 + 5 + 6, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and B 1.
This carry 1 is summed with digits in position C, which are C 2 and C 3. That is 1 + 2 + 3, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and C 6.
This carry 0 is summed with digits in position D, which are D 4 and D 5. That is 0 + 4 + 5, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and D 9.
Output: D 9 C 6 B 1 A 2"	9612	True
add the numbers G 1 F 8 E 8 D 1 C 6 B 8 A 9 and G 2 F 5 E 7 D 3 C 5 B 9 A 4	4455283	"
This first number goes until position G, whereas the second goes until position G. Both numbers have equal length, so we sum digits in positions A, B, C, D, E, F, G.
We sum the digits in position A, which are A 9 and A 4. That is 9 + 4, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and A 3.
This carry 1 is summed with digits in position B, which are B 8 and B 9. That is 1 + 8 + 9, which equals to 18. Because 1 8 is greater than 9, this results in carry 1 and B 8.
This carry 1 is summed with digits in position C, which are C 6 and C 5. That is 1 + 6 + 5, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and C 2.
This carry 1 is summed with digits in position D, which are D 1 and D 3. That is 1 + 1 + 3, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and D 5.
This carry 0 is summed with digits in position E, which are E 8 and E 7. That is 0 + 8 + 7, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and E 5.
This carry 1 is summed with digits in position F, which are F 8 and F 5. That is 1 + 8 + 5, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and F 4.
This carry 1 is summed with digits in position G, which are G 1 and G 2. That is 1 + 1 + 2, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and G 4.
This remaining carry results in H 1.
Output: H 1 G 4 F 4 E 5 D 5 C 2 B 8 A 3"	14455283	False
add the numbers N 1 M 0 L 7 K 1 J 0 I 9 H 8 G 2 F 1 E 4 D 8 C 8 B 6 A 4 and I 8 H 0 G 0 F 5 E 1 D 0 C 4 B 4 A 9	10711782659313	"
This first number goes until position N, whereas the second goes until position I. The first number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H, I, J, K, L, M, N.
We sum the digits in position A, which are A 4 and A 9. That is 4 + 9, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and A 3.
This carry 1 is summed with digits in position B, which are B 6 and B 4. That is 1 + 6 + 4, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and B 1.
This carry 1 is summed with digits in position C, which are C 8 and C 4. That is 1 + 8 + 4, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and C 3.
This carry 1 is summed with digits in position D, which are D 8 and D 0. That is 1 + 8 + 0, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and D 9.
This carry 0 is summed with digits in position E, which are E 4 and E 1. That is 0 + 4 + 1, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and E 5.
This carry 0 is summed with digits in position F, which are F 1 and F 5. That is 0 + 1 + 5, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and F 6.
This carry 0 is summed with digits in position G, which are G 2 and G 0. That is 0 + 2 + 0, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and G 2.
This carry 0 is summed with digits in position H, which are H 8 and H 0. That is 0 + 8 + 0, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and H 8.
This carry 0 is summed with digits in position I, which are I 9 and I 8. That is 0 + 9 + 8, which equals to 17. Because 1 7 is greater than 9, this results in carry 1 and I 7.
This carry 1 is summed with digits in position J, which are J 0 and J 0. That is 1 + 0 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and J 1.
This carry 0 is summed with digits in position K, which are K 1 and K 0. That is 0 + 1 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and K 1.
This carry 0 is summed with digits in position L, which are L 7 and L 0. That is 0 + 7 + 0, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and L 7.
This carry 0 is summed with digits in position M, which are M 0 and M 0. That is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and M 0.
This carry 0 is summed with digits in position N, which are N 1 and N 0. That is 0 + 1 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and N 1.
Output: N 1 M 0 L 7 K 1 J 1 I 7 H 8 G 2 F 6 E 5 D 9 C 3 B 1 A 3"	10711782659313	True
add the numbers F 8 E 8 D 5 C 0 B 2 A 4 and I 7 H 9 G 5 F 0 E 3 D 5 C 1 B 3 A 1	795920155	"
This first number goes until position F, whereas the second goes until position I. The second number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H, I.
We sum the digits in position A, which are A 4 and A 1. That is 4 + 1, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and A 5.
This carry 0 is summed with digits in position B, which are B 2 and B 3. That is 0 + 2 + 3, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and B 5.
This carry 0 is summed with digits in position C, which are C 0 and C 1. That is 0 + 0 + 1, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and C 1.
This carry 0 is summed with digits in position D, which are D 5 and D 5. That is 0 + 5 + 5, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and D 0.
This carry 1 is summed with digits in position E, which are E 8 and E 3. That is 1 + 8 + 3, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and E 2.
This carry 1 is summed with digits in position F, which are F 8 and F 0. That is 1 + 8 + 0, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and F 9.
This carry 0 is summed with digits in position G, which are G 5 and G 0. That is 0 + 5 + 0, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and G 5.
This carry 0 is summed with digits in position H, which are H 9 and H 0. That is 0 + 9 + 0, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and H 9.
This carry 0 is summed with digits in position I, which are I 7 and I 0. That is 0 + 7 + 0, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and I 7.
Output: I 7 H 9 G 5 F 9 E 2 D 0 C 1 B 5 A 5"	795920155	True
add the numbers E 6 D 0 C 8 B 1 A 7 and L 7 K 9 J 6 I 5 H 2 G 0 F 4 E 3 D 7 C 7 B 2 A 9	796520498546	"
This first number goes until position E, whereas the second goes until position L. The second number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H, I, J, K, L.
We sum the digits in position A, which are A 7 and A 9. That is 7 + 9, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and A 6.
This carry 1 is summed with digits in position B, which are B 1 and B 2. That is 1 + 1 + 2, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and B 4.
This carry 0 is summed with digits in position C, which are C 8 and C 7. That is 0 + 8 + 7, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and C 5.
This carry 1 is summed with digits in position D, which are D 0 and D 7. That is 1 + 0 + 7, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and D 8.
This carry 0 is summed with digits in position E, which are E 6 and E 3. That is 0 + 6 + 3, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and E 9.
This carry 0 is summed with digits in position F, which are F 4 and F 0. That is 0 + 4 + 0, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and F 4.
This carry 0 is summed with digits in position G, which are G 0 and G 0. That is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and G 0.
This carry 0 is summed with digits in position H, which are H 2 and H 0. That is 0 + 2 + 0, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and H 2.
This carry 0 is summed with digits in position I, which are I 5 and I 0. That is 0 + 5 + 0, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and I 5.
This carry 0 is summed with digits in position J, which are J 6 and J 0. That is 0 + 6 + 0, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and J 6.
This carry 0 is summed with digits in position K, which are K 9 and K 0. That is 0 + 9 + 0, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and K 9.
This carry 0 is summed with digits in position L, which are L 7 and L 0. That is 0 + 7 + 0, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and L 7.
Output: L 7 K 9 J 6 I 5 H 2 G 0 F 4 E 9 D 8 C 5 B 4 A 6"	796520498546	True
add the numbers J 9 I 8 H 1 G 9 F 1 E 7 D 6 C 0 B 3 A 9 and G 9 F 1 E 8 D 8 C 5 B 2 A 1	9828364560	"
This first number goes until position J, whereas the second goes until position G. The first number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H, I, J.
We sum the digits in position A, which are A 9 and A 1. That is 9 + 1, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and A 0.
This carry 1 is summed with digits in position B, which are B 3 and B 2. That is 1 + 3 + 2, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and B 6.
This carry 0 is summed with digits in position C, which are C 0 and C 5. That is 0 + 0 + 5, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and C 5.
This carry 0 is summed with digits in position D, which are D 6 and D 8. That is 0 + 6 + 8, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and D 4.
This carry 1 is summed with digits in position E, which are E 7 and E 8. That is 1 + 7 + 8, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and E 6.
This carry 1 is summed with digits in position F, which are F 1 and F 1. That is 1 + 1 + 1, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and F 3.
This carry 0 is summed with digits in position G, which are G 9 and G 9. That is 0 + 9 + 9, which equals to 18. Because 1 8 is greater than 9, this results in carry 1 and G 8.
This carry 1 is summed with digits in position H, which are H 1 and H 0. That is 1 + 1 + 0, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and H 2.
This carry 0 is summed with digits in position I, which are I 8 and I 0. That is 0 + 8 + 0, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and I 8.
This carry 0 is summed with digits in position J, which are J 9 and J 0. That is 0 + 9 + 0, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and J 9.
Output: J 9 I 8 H 2 G 8 F 3 E 6 D 4 C 5 B 6 A 0"	9828364560	True
add the numbers H 9 G 0 F 5 E 3 D 8 C 1 B 3 A 2 and E 7 D 3 C 8 B 3 A 3	90611965	"
This first number goes until position H, whereas the second goes until position E. The first number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H.
We sum the digits in position A, which are A 2 and A 3. That is 2 + 3, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and A 5.
This carry 0 is summed with digits in position B, which are B 3 and B 3. That is 0 + 3 + 3, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and B 6.
This carry 0 is summed with digits in position C, which are C 1 and C 8. That is 0 + 1 + 8, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and C 9.
This carry 0 is summed with digits in position D, which are D 8 and D 3. That is 0 + 8 + 3, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and D 1.
This carry 1 is summed with digits in position E, which are E 3 and E 7. That is 1 + 3 + 7, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and E 1.
This carry 1 is summed with digits in position F, which are F 5 and F 0. That is 1 + 5 + 0, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and F 6.
This carry 0 is summed with digits in position G, which are G 0 and G 0. That is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and G 0.
This carry 0 is summed with digits in position H, which are H 9 and H 0. That is 0 + 9 + 0, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and H 9.
Output: H 9 G 0 F 6 E 1 D 1 C 9 B 6 A 5"	90611965	True
add the numbers N 8 M 4 L 7 K 8 J 5 I 3 H 2 G 4 F 8 E 9 D 0 C 5 B 3 A 5 and I 8 H 1 G 9 F 2 E 4 D 2 C 3 B 9 A 1	84786144132926	"
This first number goes until position N, whereas the second goes until position I. The first number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H, I, J, K, L, M, N.
We sum the digits in position A, which are A 5 and A 1. That is 5 + 1, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and A 6.
This carry 0 is summed with digits in position B, which are B 3 and B 9. That is 0 + 3 + 9, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and B 2.
This carry 1 is summed with digits in position C, which are C 5 and C 3. That is 1 + 5 + 3, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and C 9.
This carry 0 is summed with digits in position D, which are D 0 and D 2. That is 0 + 0 + 2, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and D 2.
This carry 0 is summed with digits in position E, which are E 9 and E 4. That is 0 + 9 + 4, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and E 3.
This carry 1 is summed with digits in position F, which are F 8 and F 2. That is 1 + 8 + 2, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and F 1.
This carry 1 is summed with digits in position G, which are G 4 and G 9. That is 1 + 4 + 9, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and G 4.
This carry 1 is summed with digits in position H, which are H 2 and H 1. That is 1 + 2 + 1, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and H 4.
This carry 0 is summed with digits in position I, which are I 3 and I 0. That is 0 + 3 + 0, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and I 3.
This carry 0 is summed with digits in position J, which are J 5 and J 0. That is 0 + 5 + 0, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and J 5.
This carry 0 is summed with digits in position K, which are K 8 and K 0. That is 0 + 8 + 0, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and K 8.
This carry 0 is summed with digits in position L, which are L 7 and L 0. That is 0 + 7 + 0, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and L 7.
This carry 0 is summed with digits in position M, which are M 4 and M 0. That is 0 + 4 + 0, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and M 4.
This carry 0 is summed with digits in position N, which are N 8 and N 0. That is 0 + 8 + 0, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and N 8.
Output: N 8 M 4 L 7 K 8 J 5 I 3 H 4 G 4 F 1 E 3 D 2 C 9 B 2 A 6"	84785344132926	False
add the numbers M 7 L 1 K 3 J 3 I 8 H 6 G 4 F 2 E 4 D 5 C 8 B 6 A 8 and M 4 L 5 K 9 J 4 I 2 H 6 G 6 F 6 E 9 D 7 C 7 B 2 A 8	11728130943596	"
This first number goes until position M, whereas the second goes until position M. Both numbers have equal length, so we sum digits in positions A, B, C, D, E, F, G, H, I, J, K, L, M.
We sum the digits in position A, which are A 8 and A 8. That is 8 + 8, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and A 6.
This carry 1 is summed with digits in position B, which are B 6 and B 2. That is 1 + 6 + 2, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and B 9.
This carry 0 is summed with digits in position C, which are C 8 and C 7. That is 0 + 8 + 7, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and C 5.
This carry 1 is summed with digits in position D, which are D 5 and D 7. That is 1 + 5 + 7, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and D 3.
This carry 1 is summed with digits in position E, which are E 4 and E 9. That is 1 + 4 + 9, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and E 4.
This carry 1 is summed with digits in position F, which are F 2 and F 6. That is 1 + 2 + 6, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and F 9.
This carry 0 is summed with digits in position G, which are G 4 and G 6. That is 0 + 4 + 6, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and G 0.
This carry 1 is summed with digits in position H, which are H 6 and H 6. That is 1 + 6 + 6, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and H 3.
This carry 1 is summed with digits in position I, which are I 8 and I 2. That is 1 + 8 + 2, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and I 1.
This carry 1 is summed with digits in position J, which are J 3 and J 4. That is 1 + 3 + 4, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and J 8.
This carry 0 is summed with digits in position K, which are K 3 and K 9. That is 0 + 3 + 9, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and K 2.
This carry 1 is summed with digits in position L, which are L 1 and L 5. That is 1 + 1 + 5, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and L 7.
This carry 0 is summed with digits in position M, which are M 7 and M 4. That is 0 + 7 + 4, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and M 1.
This remaining carry results in N 1.
Output: N 1 M 1 L 7 K 2 J 8 I 1 H 3 G 0 F 9 E 4 D 3 C 5 B 9 A 6"	11728130943596	True
add the numbers H 3 G 2 F 9 E 6 D 7 C 5 B 2 A 4 and F 5 E 4 D 4 C 3 B 1 A 0	33511834	"
This first number goes until position H, whereas the second goes until position F. The first number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H.
We sum the digits in position A, which are A 4 and A 0. That is 4 + 0, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and A 4.
This carry 0 is summed with digits in position B, which are B 2 and B 1. That is 0 + 2 + 1, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and B 3.
This carry 0 is summed with digits in position C, which are C 5 and C 3. That is 0 + 5 + 3, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and C 8.
This carry 0 is summed with digits in position D, which are D 7 and D 4. That is 0 + 7 + 4, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and D 1.
This carry 1 is summed with digits in position E, which are E 6 and E 4. That is 1 + 6 + 4, which equals to 11. Because 1 1 is greater than 9, this results in carry 1 and E 1.
This carry 1 is summed with digits in position F, which are F 9 and F 5. That is 1 + 9 + 5, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and F 5.
This carry 1 is summed with digits in position G, which are G 2 and G 0. That is 1 + 2 + 0, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and G 3.
This carry 0 is summed with digits in position H, which are H 3 and H 0. That is 0 + 3 + 0, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and H 3.
Output: H 3 G 3 F 5 E 1 D 1 C 8 B 3 A 4"	33511834	True
add the numbers J 1 I 8 H 4 G 8 F 2 E 2 D 4 C 1 B 1 A 6 and E 2 D 2 C 3 B 4 A 8	1848246464	"
This first number goes until position J, whereas the second goes until position E. The first number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H, I, J.
We sum the digits in position A, which are A 6 and A 8. That is 6 + 8, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and A 4.
This carry 1 is summed with digits in position B, which are B 1 and B 4. That is 1 + 1 + 4, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and B 6.
This carry 0 is summed with digits in position C, which are C 1 and C 3. That is 0 + 1 + 3, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and C 4.
This carry 0 is summed with digits in position D, which are D 4 and D 2. That is 0 + 4 + 2, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and D 6.
This carry 0 is summed with digits in position E, which are E 2 and E 2. That is 0 + 2 + 2, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and E 4.
This carry 0 is summed with digits in position F, which are F 2 and F 0. That is 0 + 2 + 0, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and F 2.
This carry 0 is summed with digits in position G, which are G 8 and G 0. That is 0 + 8 + 0, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and G 8.
This carry 0 is summed with digits in position H, which are H 4 and H 0. That is 0 + 4 + 0, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and H 4.
This carry 0 is summed with digits in position I, which are I 8 and I 0. That is 0 + 8 + 0, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and I 8.
This carry 0 is summed with digits in position J, which are J 1 and J 0. That is 0 + 1 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and J 1.
Output: J 1 I 8 H 4 G 8 F 2 E 4 D 6 C 4 B 6 A 4"	1848246464	True
add the numbers F 2 E 3 D 9 C 0 B 9 A 7 and J 1 I 5 H 2 G 1 F 6 E 9 D 1 C 4 B 9 A 9	1521930596	"
This first number goes until position F, whereas the second goes until position J. The second number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H, I, J.
We sum the digits in position A, which are A 7 and A 9. That is 7 + 9, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and A 6.
This carry 1 is summed with digits in position B, which are B 9 and B 9. That is 1 + 9 + 9, which equals to 19. Because 1 9 is greater than 9, this results in carry 1 and B 9.
This carry 1 is summed with digits in position C, which are C 0 and C 4. That is 1 + 0 + 4, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and C 5.
This carry 0 is summed with digits in position D, which are D 9 and D 1. That is 0 + 9 + 1, which equals to 10. Because 1 0 is greater than 9, this results in carry 1 and D 0.
This carry 1 is summed with digits in position E, which are E 3 and E 9. That is 1 + 3 + 9, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and E 3.
This carry 1 is summed with digits in position F, which are F 2 and F 6. That is 1 + 2 + 6, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and F 9.
This carry 0 is summed with digits in position G, which are G 1 and G 0. That is 0 + 1 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and G 1.
This carry 0 is summed with digits in position H, which are H 2 and H 0. That is 0 + 2 + 0, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and H 2.
This carry 0 is summed with digits in position I, which are I 5 and I 0. That is 0 + 5 + 0, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and I 5.
This carry 0 is summed with digits in position J, which are J 1 and J 0. That is 0 + 1 + 0, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and J 1.
Output: J 1 I 5 H 2 G 1 F 9 E 3 D 0 C 5 B 9 A 6"	1521930596	True
add the numbers E 5 D 8 C 6 B 0 A 0 and J 7 I 8 H 1 G 3 F 2 E 9 D 4 C 1 B 0 A 7	7813352707	"
This first number goes until position E, whereas the second goes until position J. The second number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H, I, J.
We sum the digits in position A, which are A 0 and A 7. That is 0 + 7, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and A 7.
This carry 0 is summed with digits in position B, which are B 0 and B 0. That is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and B 0.
This carry 0 is summed with digits in position C, which are C 6 and C 1. That is 0 + 6 + 1, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and C 7.
This carry 0 is summed with digits in position D, which are D 8 and D 4. That is 0 + 8 + 4, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and D 2.
This carry 1 is summed with digits in position E, which are E 5 and E 9. That is 1 + 5 + 9, which equals to 15. Because 1 5 is greater than 9, this results in carry 1 and E 5.
This carry 1 is summed with digits in position F, which are F 0 and F 2. That is 1 + 0 + 2, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and F 3.
This carry 0 is summed with digits in position G, which are G 0 and G 3. That is 0 + 0 + 3, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and G 3.
This carry 0 is summed with digits in position H, which are H 0 and H 1. That is 0 + 0 + 1, which equals to 1. Because 1 is less than or equal to 9, this results in carry 0 and H 1.
This carry 0 is summed with digits in position I, which are I 0 and I 8. That is 0 + 0 + 8, which equals to 8. Because 8 is less than or equal to 9, this results in carry 0 and I 8.
This carry 0 is summed with digits in position J, which are J 0 and J 7. That is 0 + 0 + 7, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and J 7.
Output: J 7 I 8 H 1 G 3 F 3 E 5 D 2 C 7 B 0 A 7"	7813352707	True
add the numbers D 8 C 6 B 7 A 8 and G 6 F 6 E 0 D 0 C 6 B 6 A 8	6609346	"
This first number goes until position D, whereas the second goes until position G. The second number is the longest, so we sum digits in positions A, B, C, D, E, F, G.
We sum the digits in position A, which are A 8 and A 8. That is 8 + 8, which equals to 16. Because 1 6 is greater than 9, this results in carry 1 and A 6.
This carry 1 is summed with digits in position B, which are B 7 and B 6. That is 1 + 7 + 6, which equals to 14. Because 1 4 is greater than 9, this results in carry 1 and B 4.
This carry 1 is summed with digits in position C, which are C 6 and C 6. That is 1 + 6 + 6, which equals to 13. Because 1 3 is greater than 9, this results in carry 1 and C 3.
This carry 1 is summed with digits in position D, which are D 8 and D 0. That is 1 + 8 + 0, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and D 9.
This carry 0 is summed with digits in position E, which are E 0 and E 0. That is 0 + 0 + 0, which equals to 0. Because 0 is less than or equal to 9, this results in carry 0 and E 0.
This carry 0 is summed with digits in position F, which are F 6 and F 6. That is 0 + 6 + 6, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and F 2.
This carry 1 is summed with digits in position G, which are G 6 and G 0. That is 1 + 6 + 0, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and G 7.
Output: G 7 F 2 E 0 D 9 C 3 B 4 A 6"	7209346	False
add the numbers F 1 E 1 D 6 C 8 B 3 A 4 and J 3 I 2 H 2 G 6 F 6 E 4 D 0 C 4 B 6 A 0	3226757294	"
This first number goes until position F, whereas the second goes until position J. The second number is the longest, so we sum digits in positions A, B, C, D, E, F, G, H, I, J.
We sum the digits in position A, which are A 4 and A 0. That is 4 + 0, which equals to 4. Because 4 is less than or equal to 9, this results in carry 0 and A 4.
This carry 0 is summed with digits in position B, which are B 3 and B 6. That is 0 + 3 + 6, which equals to 9. Because 9 is less than or equal to 9, this results in carry 0 and B 9.
This carry 0 is summed with digits in position C, which are C 8 and C 4. That is 0 + 8 + 4, which equals to 12. Because 1 2 is greater than 9, this results in carry 1 and C 2.
This carry 1 is summed with digits in position D, which are D 6 and D 0. That is 1 + 6 + 0, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and D 7.
This carry 0 is summed with digits in position E, which are E 1 and E 4. That is 0 + 1 + 4, which equals to 5. Because 5 is less than or equal to 9, this results in carry 0 and E 5.
This carry 0 is summed with digits in position F, which are F 1 and F 6. That is 0 + 1 + 6, which equals to 7. Because 7 is less than or equal to 9, this results in carry 0 and F 7.
This carry 0 is summed with digits in position G, which are G 0 and G 6. That is 0 + 0 + 6, which equals to 6. Because 6 is less than or equal to 9, this results in carry 0 and G 6.
This carry 0 is summed with digits in position H, which are H 0 and H 2. That is 0 + 0 + 2, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and H 2.
This carry 0 is summed with digits in position I, which are I 0 and I 2. That is 0 + 0 + 2, which equals to 2. Because 2 is less than or equal to 9, this results in carry 0 and I 2.
This carry 0 is summed with digits in position J, which are J 0 and J 3. That is 0 + 0 + 3, which equals to 3. Because 3 is less than or equal to 9, this results in carry 0 and J 3.
Output: J 3 I 2 H 2 G 6 F 7 E 5 D 7 C 2 B 9 A 4"	3226757294	True
